"order_id","customer_id","customer_name","brand_name","category_name","product_name","model_year","quantity","list_price","revenue","discount","profit","order_date","required_date","shipped_date","sales_name","manager_name","store_name","city","shipping_status","dup_row","cust_city"
828,246,"Dionne Norris","Trek","Road Bikes","Trek Domane S 6 - 2017",2017,2,"2699.99","5399.98","0.07","5210.9807","2017-04-09","2017-04-10","2017-04-12","Marcelene Boyer","Jannette David","Baldwin Bikes","Baldwin","Delay",1,"Niagara Falls"
829,674,"Ira Moore","Sun Bicycles","Comfort Bicycles","Sun Bicycles Streamway 3 - 2017",2017,1,"551.99","551.99","0.2","441.592","2017-04-09","2017-04-10","2017-04-10","Venita Daniel","Jannette David","Baldwin Bikes","Baldwin","On-Time",1,"Saratoga Springs"
829,674,"Ira Moore","Sun Bicycles","Comfort Bicycles","Sun Bicycles Streamway 7 - 2017",2017,2,"533.99","1067.98","0.1","1014.581","2017-04-09","2017-04-10","2017-04-10","Venita Daniel","Jannette David","Baldwin Bikes","Baldwin","On-Time",1,"Saratoga Springs"
830,431,"Luciano Marsh","Electra","Children Bicycles","Electra Moto 3i (20-inch) - Boy's - 2017",2017,2,"349.99","699.98","0.2","629.982","2017-04-11","2017-04-14","2017-04-12","Marcelene Boyer","Jannette David","Baldwin Bikes","Baldwin","On-Time",1,"Bellmore"
830,431,"Luciano Marsh","Electra","Children Bicycles","Electra Townie 3i EQ (20-inch) - Boys' - 2017",2017,2,"489.99","979.98","0.07","945.6807","2017-04-11","2017-04-14","2017-04-12","Marcelene Boyer","Jannette David","Baldwin Bikes","Baldwin","On-Time",1,"Bellmore"
830,431,"Luciano Marsh","Haro","Children Bicycles","Haro Downtown 16 - 2017",2017,2,"329.99","659.98","0.2","593.982","2017-04-11","2017-04-14","2017-04-12","Marcelene Boyer","Jannette David","Baldwin Bikes","Baldwin","On-Time",1,"Bellmore"
831,1000,"Shiloh Reeves","Sun Bicycles","Cruisers Bicycles","Sun Bicycles Cruz 3 - 2017",2017,1,"449.99","449.99","0.1","404.991","2017-04-11","2017-04-12","2017-04-12","Venita Daniel","Jannette David","Baldwin Bikes","Baldwin","On-Time",1,"West Babylon"
831,1000,"Shiloh Reeves","Sun Bicycles","Cruisers Bicycles","Sun Bicycles Revolutions 24 - Girl's - 2017",2017,1,"250.99","250.99","0.2","200.792","2017-04-11","2017-04-12","2017-04-12","Venita Daniel","Jannette David","Baldwin Bikes","Baldwin","On-Time",1,"West Babylon"
831,1000,"Shiloh Reeves","Surly","Cyclocross Bicycles","Surly Straggler 650b - 2016",2016,1,"1680.99","1680.99","0.2","1344.792","2017-04-11","2017-04-12","2017-04-12","Venita Daniel","Jannette David","Baldwin Bikes","Baldwin","On-Time",1,"West Babylon"
832,1215,"Karl Stephens","Electra","Cruisers Bicycles","Electra Townie Original 7D EQ - 2016",2016,2,"599.99","1199.98","0.1","1139.981","2017-04-11","2017-04-12","2017-04-12","Venita Daniel","Jannette David","Baldwin Bikes","Baldwin","On-Time",1,"Rockville Centre"
832,1215,"Karl Stephens","Haro","Mountain Bikes","Haro SR 1.2 - 2017",2017,1,"869.99","869.99","0.2","695.992","2017-04-11","2017-04-12","2017-04-12","Venita Daniel","Jannette David","Baldwin Bikes","Baldwin","On-Time",1,"Rockville Centre"
832,1215,"Karl Stephens","Surly","Mountain Bikes","Surly Big Dummy Frameset - 2017",2017,1,"999.99","999.99","0.07","929.9907","2017-04-11","2017-04-12","2017-04-12","Venita Daniel","Jannette David","Baldwin Bikes","Baldwin","On-Time",1,"Rockville Centre"
832,1215,"Karl Stephens","Trek","Road Bikes","Trek Domane SL Disc Frameset - 2017",2017,1,"3199.99","3199.99","0.05","3039.9905","2017-04-11","2017-04-12","2017-04-12","Venita Daniel","Jannette David","Baldwin Bikes","Baldwin","On-Time",1,"Rockville Centre"
833,406,"Kerrie O'neill","Electra","Cruisers Bicycles","Electra Townie Original 7D EQ - Women's - 2016",2016,2,"599.99","1199.98","0.05","1169.9805","2017-04-12","2017-04-14","2017-04-15","Venita Daniel","Jannette David","Baldwin Bikes","Baldwin","Delay",1,"Shirley"
834,890,"Rosanne George","Electra","Children Bicycles","Electra Cruiser 1 (24-Inch) - 2016",2016,1,"269.99","269.99","0.05","256.4905","2017-04-12","2017-04-13","2017-04-15","Marcelene Boyer","Jannette David","Baldwin Bikes","Baldwin","Delay",1,"Ossining"
834,890,"Rosanne George","Sun Bicycles","Cruisers Bicycles","Sun Bicycles Biscayne Tandem CB - 2017",2017,1,"647.99","647.99","0.2","518.392","2017-04-12","2017-04-13","2017-04-15","Marcelene Boyer","Jannette David","Baldwin Bikes","Baldwin","Delay",1,"Ossining"
834,890,"Rosanne George","Trek","Road Bikes","Trek Domane SL Disc Frameset - 2017",2017,1,"3199.99","3199.99","0.07","2975.9907","2017-04-12","2017-04-13","2017-04-15","Marcelene Boyer","Jannette David","Baldwin Bikes","Baldwin","Delay",1,"Ossining"
835,940,"Marina Hinton","Electra","Cruisers Bicycles","Electra Amsterdam Original 3i Ladies' - 2017",2017,1,"659.99","659.99","0.2","527.992","2017-04-13","2017-04-15","2017-04-14","Mireya Copeland","Fabiola Jackson","Santa Cruz Bikes","Santa Cruz","On-Time",1,"Encino"
835,940,"Marina Hinton","Ritchey","Mountain Bikes","Ritchey Timberwolf Frameset - 2016",2016,1,"749.99","749.99","0.05","712.4905","2017-04-13","2017-04-15","2017-04-14","Mireya Copeland","Fabiola Jackson","Santa Cruz Bikes","Santa Cruz","On-Time",1,"Encino"
835,940,"Marina Hinton","Sun Bicycles","Cruisers Bicycles","Sun Bicycles Lil Bolt Type-R - 2017",2017,2,"346.99","693.98","0.07","669.6907","2017-04-13","2017-04-15","2017-04-14","Mireya Copeland","Fabiola Jackson","Santa Cruz Bikes","Santa Cruz","On-Time",1,"Encino"
836,455,"Sherita Cherry","Sun Bicycles","Comfort Bicycles","Sun Bicycles Cruz 3 - Women's - 2017",2017,2,"449.99","899.98","0.2","809.982","2017-04-13","2017-04-16","2017-04-14","Marcelene Boyer","Jannette David","Baldwin Bikes","Baldwin","On-Time",1,"Liverpool"
837,948,"Siobhan Lang","Electra","Children Bicycles","Electra Savannah 3i (20-inch) - Girl's - 2017",2017,1,"349.99","349.99","0.1","314.991","2017-04-13","2017-04-16","2017-04-14","Venita Daniel","Jannette David","Baldwin Bikes","Baldwin","On-Time",1,"Levittown"
837,948,"Siobhan Lang","Trek","Children Bicycles","Trek Precaliber 12 Boys - 2017",2017,2,"189.99","379.98","0.2","341.982","2017-04-13","2017-04-16","2017-04-14","Venita Daniel","Jannette David","Baldwin Bikes","Baldwin","On-Time",1,"Levittown"
837,948,"Siobhan Lang","Trek","Road Bikes","Trek Silque SLR 8 Women's - 2017",2017,1,"6499.99","6499.99","0.05","6174.9905","2017-04-13","2017-04-16","2017-04-14","Venita Daniel","Jannette David","Baldwin Bikes","Baldwin","On-Time",1,"Levittown"
838,1395,"Eliseo Knight","Electra","Children Bicycles","Electra Townie 3i EQ (20-inch) - Boys' - 2017",2017,2,"489.99","979.98","0.05","955.4805","2017-04-14","2017-04-17","2017-04-15","Venita Daniel","Jannette David","Baldwin Bikes","Baldwin","On-Time",1,"Woodhaven"
838,1395,"Eliseo Knight","Sun Bicycles","Cruisers Bicycles","Sun Bicycles Lil Bolt Type-R - 2017",2017,2,"346.99","693.98","0.07","669.6907","2017-04-14","2017-04-17","2017-04-15","Venita Daniel","Jannette David","Baldwin Bikes","Baldwin","On-Time",1,"Woodhaven"
838,1395,"Eliseo Knight","Surly","Mountain Bikes","Surly Karate Monkey 27.5+ Frameset - 2017",2017,1,"2499.99","2499.99","0.1","2249.991","2017-04-14","2017-04-17","2017-04-15","Venita Daniel","Jannette David","Baldwin Bikes","Baldwin","On-Time",1,"Woodhaven"
838,1395,"Eliseo Knight","Surly","Cyclocross Bicycles","Surly Straggler - 2016",2016,1,"1549.00","1549.00","0.1","1394.100","2017-04-14","2017-04-17","2017-04-15","Venita Daniel","Jannette David","Baldwin Bikes","Baldwin","On-Time",1,"Woodhaven"
839,1332,"Novella Ross","Haro","Children Bicycles","Haro Downtown 16 - 2017",2017,1,"329.99","329.99","0.1","296.991","2017-04-15","2017-04-18","2017-04-16","Genna Serrano","Mireya Copeland","Santa Cruz Bikes","Santa Cruz","On-Time",1,"Glendora"
839,1332,"Novella Ross","Trek","Road Bikes","Trek Domane S 6 - 2017",2017,1,"2699.99","2699.99","0.07","2510.9907","2017-04-15","2017-04-18","2017-04-16","Genna Serrano","Mireya Copeland","Santa Cruz Bikes","Santa Cruz","On-Time",1,"Glendora"
839,1332,"Novella Ross","Trek","Road Bikes","Trek Madone 9.2 - 2017",2017,2,"4999.99","9999.98","0.05","9749.9805","2017-04-15","2017-04-18","2017-04-16","Genna Serrano","Mireya Copeland","Santa Cruz Bikes","Santa Cruz","On-Time",1,"Glendora"
840,372,"Collene Roman","Sun Bicycles","Comfort Bicycles","Sun Bicycles Cruz 3 - 2017",2017,2,"449.99","899.98","0.2","809.982","2017-04-15","2017-04-16","2017-04-16","Marcelene Boyer","Jannette David","Baldwin Bikes","Baldwin","On-Time",1,"Wappingers Falls"
840,372,"Collene Roman","Surly","Mountain Bikes","Surly Big Dummy Frameset - 2017",2017,1,"999.99","999.99","0.07","929.9907","2017-04-15","2017-04-16","2017-04-16","Marcelene Boyer","Jannette David","Baldwin Bikes","Baldwin","On-Time",1,"Wappingers Falls"
840,372,"Collene Roman","Trek","Mountain Bikes","Trek Fuel EX 9.8 27.5 Plus - 2017",2017,1,"5299.99","5299.99","0.07","4928.9907","2017-04-15","2017-04-16","2017-04-16","Marcelene Boyer","Jannette David","Baldwin Bikes","Baldwin","On-Time",1,"Wappingers Falls"
841,428,"Hipolito Padilla","Electra","Children Bicycles","Electra Girl's Hawaii 1 (16-inch) - 2015/2016",2016,2,"269.99","539.98","0.1","512.981","2017-04-15","2017-04-18","2017-04-17","Venita Daniel","Jannette David","Baldwin Bikes","Baldwin","On-Time",1,"New Rochelle"
841,428,"Hipolito Padilla","Electra","Children Bicycles","Electra Townie 3i EQ (20-inch) - Boys' - 2017",2017,1,"489.99","489.99","0.1","440.991","2017-04-15","2017-04-18","2017-04-17","Venita Daniel","Jannette David","Baldwin Bikes","Baldwin","On-Time",1,"New Rochelle"
841,428,"Hipolito Padilla","Surly","Cyclocross Bicycles","Surly Straggler 650b - 2016",2016,1,"1680.99","1680.99","0.2","1344.792","2017-04-15","2017-04-18","2017-04-17","Venita Daniel","Jannette David","Baldwin Bikes","Baldwin","On-Time",1,"New Rochelle"
841,428,"Hipolito Padilla","Trek","Electric Bikes","Trek Conduit+ - 2016",2016,1,"2999.99","2999.99","0.2","2399.992","2017-04-15","2017-04-18","2017-04-17","Venita Daniel","Jannette David","Baldwin Bikes","Baldwin","On-Time",1,"New Rochelle"
841,428,"Hipolito Padilla","Trek","Children Bicycles","Trek Precaliber 16 Girls - 2017",2017,2,"209.99","419.98","0.07","405.2807","2017-04-15","2017-04-18","2017-04-17","Venita Daniel","Jannette David","Baldwin Bikes","Baldwin","On-Time",1,"New Rochelle"
842,1133,"Dung King","Electra","Cruisers Bicycles","Electra Amsterdam Fashion 7i Ladies' - 2017",2017,2,"1099.99","2199.98","0.07","2122.9807","2017-04-15","2017-04-18","2017-04-16","Marcelene Boyer","Jannette David","Baldwin Bikes","Baldwin","On-Time",1,"West Islip"
842,1133,"Dung King","Trek","Mountain Bikes","Trek Fuel EX 5 27.5 Plus - 2017",2017,1,"2299.99","2299.99","0.1","2069.991","2017-04-15","2017-04-18","2017-04-16","Marcelene Boyer","Jannette David","Baldwin Bikes","Baldwin","On-Time",1,"West Islip"
843,1059,"Season Harvey","Electra","Cruisers Bicycles","Electra Amsterdam Fashion 7i Ladies' - 2017",2017,1,"1099.99","1099.99","0.1","989.991","2017-04-16","2017-04-17","2017-04-19","Venita Daniel","Jannette David","Baldwin Bikes","Baldwin","Delay",1,"East Northport"
843,1059,"Season Harvey","Electra","Cruisers Bicycles","Electra Cruiser Lux Fat Tire 1 Ladies - 2017",2017,2,"599.99","1199.98","0.1","1139.981","2017-04-16","2017-04-17","2017-04-19","Venita Daniel","Jannette David","Baldwin Bikes","Baldwin","Delay",1,"East Northport"
843,1059,"Season Harvey","Electra","Children Bicycles","Electra Girl's Hawaii 1 (20-inch) - 2015/2016",2016,2,"299.99","599.98","0.07","578.9807","2017-04-16","2017-04-17","2017-04-19","Venita Daniel","Jannette David","Baldwin Bikes","Baldwin","Delay",1,"East Northport"
843,1059,"Season Harvey","Sun Bicycles","Cruisers Bicycles","Sun Bicycles Biscayne Tandem 7 - 2017",2017,1,"619.99","619.99","0.1","557.991","2017-04-16","2017-04-17","2017-04-19","Venita Daniel","Jannette David","Baldwin Bikes","Baldwin","Delay",1,"East Northport"
844,1436,"Macie Ayers","Electra","Cruisers Bicycles","Electra Townie Original 21D - 2016",2016,1,"549.99","549.99","0.1","494.991","2017-04-16","2017-04-17","2017-04-18","Marcelene Boyer","Jannette David","Baldwin Bikes","Baldwin","Delay",1,"Bellmore"
844,1436,"Macie Ayers","Sun Bicycles","Cruisers Bicycles","Sun Bicycles Boardwalk (24-inch Wheels) - 2017",2017,2,"402.99","805.98","0.07","777.7707","2017-04-16","2017-04-17","2017-04-18","Marcelene Boyer","Jannette David","Baldwin Bikes","Baldwin","Delay",1,"Bellmore"
844,1436,"Macie Ayers","Trek","Cyclocross Bicycles","Trek Boone Race Shop Limited - 2017",2017,2,"3499.99","6999.98","0.05","6824.9805","2017-04-16","2017-04-17","2017-04-18","Marcelene Boyer","Jannette David","Baldwin Bikes","Baldwin","Delay",1,"Bellmore"
844,1436,"Macie Ayers","Trek","Children Bicycles","Trek Boy's Kickster - 2015/2017",2017,2,"149.99","299.98","0.2","269.982","2017-04-16","2017-04-17","2017-04-18","Marcelene Boyer","Jannette David","Baldwin Bikes","Baldwin","Delay",1,"Bellmore"
844,1436,"Macie Ayers","Trek","Road Bikes","Trek Emonda S 4 - 2017",2017,1,"1499.99","1499.99","0.2","1199.992","2017-04-16","2017-04-17","2017-04-18","Marcelene Boyer","Jannette David","Baldwin Bikes","Baldwin","Delay",1,"Bellmore"
845,662,"Loraine Sykes","Electra","Cruisers Bicycles","Electra Cruiser Lux Fat Tire 1 Ladies - 2017",2017,1,"599.99","599.99","0.2","479.992","2017-04-17","2017-04-18","2017-04-18","Venita Daniel","Jannette David","Baldwin Bikes","Baldwin","On-Time",1,"Scarsdale"
845,662,"Loraine Sykes","Electra","Comfort Bicycles","Electra Townie Original 7D EQ - 2016",2016,2,"599.99","1199.98","0.05","1169.9805","2017-04-17","2017-04-18","2017-04-18","Venita Daniel","Jannette David","Baldwin Bikes","Baldwin","On-Time",1,"Scarsdale"
845,662,"Loraine Sykes","Sun Bicycles","Cruisers Bicycles","Sun Bicycles Brickell Tandem 7 - 2017",2017,2,"749.99","1499.98","0.2","1349.982","2017-04-17","2017-04-18","2017-04-18","Venita Daniel","Jannette David","Baldwin Bikes","Baldwin","On-Time",1,"Scarsdale"
845,662,"Loraine Sykes","Trek","Children Bicycles","Trek Precaliber 12 Girls - 2017",2017,1,"189.99","189.99","0.05","180.4905","2017-04-17","2017-04-18","2017-04-18","Venita Daniel","Jannette David","Baldwin Bikes","Baldwin","On-Time",1,"Scarsdale"
846,715,"Larae Carney","Haro","Mountain Bikes","Haro SR 1.3 - 2017",2017,2,"1409.99","2819.98","0.05","2749.4805","2017-04-17","2017-04-19","2017-04-19","Marcelene Boyer","Jannette David","Baldwin Bikes","Baldwin","On-Time",1,"Sunnyside"
846,715,"Larae Carney","Sun Bicycles","Cruisers Bicycles","Sun Bicycles Atlas X-Type - 2017",2017,1,"416.99","416.99","0.1","375.291","2017-04-17","2017-04-19","2017-04-19","Marcelene Boyer","Jannette David","Baldwin Bikes","Baldwin","On-Time",1,"Sunnyside"
846,715,"Larae Carney","Sun Bicycles","Cruisers Bicycles","Sun Bicycles Biscayne Tandem 7 - 2017",2017,2,"619.99","1239.98","0.05","1208.9805","2017-04-17","2017-04-19","2017-04-19","Marcelene Boyer","Jannette David","Baldwin Bikes","Baldwin","On-Time",1,"Sunnyside"
846,715,"Larae Carney","Sun Bicycles","Comfort Bicycles","Sun Bicycles Streamway 3 - 2017",2017,2,"551.99","1103.98","0.07","1065.3407","2017-04-17","2017-04-19","2017-04-19","Marcelene Boyer","Jannette David","Baldwin Bikes","Baldwin","On-Time",1,"Sunnyside"
846,715,"Larae Carney","Trek","Mountain Bikes","Trek Remedy 9.8 - 2017",2017,1,"5299.99","5299.99","0.07","4928.9907","2017-04-17","2017-04-19","2017-04-19","Marcelene Boyer","Jannette David","Baldwin Bikes","Baldwin","On-Time",1,"Sunnyside"
847,329,"Marilyn Frank","Trek","Electric Bikes","Trek Powerfly 8 FS Plus - 2017",2017,2,"4999.99","9999.98","0.05","9749.9805","2017-04-18","2017-04-19","2017-04-19","Venita Daniel","Jannette David","Baldwin Bikes","Baldwin","On-Time",1,"Port Chester"
848,597,"Rudolf Moran","Electra","Children Bicycles","Electra Townie 3i EQ (20-inch) - Boys' - 2017",2017,2,"489.99","979.98","0.2","881.982","2017-04-18","2017-04-20","2017-04-20","Venita Daniel","Jannette David","Baldwin Bikes","Baldwin","On-Time",1,"Maspeth"
848,597,"Rudolf Moran","Haro","Mountain Bikes","Haro Shift R3 - 2017",2017,2,"1469.99","2939.98","0.07","2837.0807","2017-04-18","2017-04-20","2017-04-20","Venita Daniel","Jannette David","Baldwin Bikes","Baldwin","On-Time",1,"Maspeth"
848,597,"Rudolf Moran","Haro","Children Bicycles","Haro Shredder 20 Girls - 2017",2017,1,"209.99","209.99","0.07","195.2907","2017-04-18","2017-04-20","2017-04-20","Venita Daniel","Jannette David","Baldwin Bikes","Baldwin","On-Time",1,"Maspeth"
848,597,"Rudolf Moran","Trek","Children Bicycles","Trek Precaliber 12 Girls - 2017",2017,2,"189.99","379.98","0.2","341.982","2017-04-18","2017-04-20","2017-04-20","Venita Daniel","Jannette David","Baldwin Bikes","Baldwin","On-Time",1,"Maspeth"
849,776,"Angelique Merrill","Sun Bicycles","Comfort Bicycles","Sun Bicycles Cruz 7 - Women's - 2017",2017,1,"416.99","416.99","0.2","333.592","2017-04-19","2017-04-20","2017-04-21","Mireya Copeland","Fabiola Jackson","Santa Cruz Bikes","Santa Cruz","Delay",1,"South El Monte"
850,1346,"Sanora Webster","Electra","Children Bicycles","Electra Townie 7D (20-inch) - Boys' - 2017",2017,2,"339.99","679.98","0.07","656.1807","2017-04-19","2017-04-22","2017-04-22","Genna Serrano","Mireya Copeland","Santa Cruz Bikes","Santa Cruz","On-Time",1,"Los Angeles"
850,1346,"Sanora Webster","Haro","Mountain Bikes","Haro Flightline One ST - 2017",2017,1,"379.99","379.99","0.07","353.3907","2017-04-19","2017-04-22","2017-04-22","Genna Serrano","Mireya Copeland","Santa Cruz Bikes","Santa Cruz","On-Time",1,"Los Angeles"
850,1346,"Sanora Webster","Heller","Mountain Bikes","Heller Shagamaw Frame - 2016",2016,2,"1320.99","2641.98","0.07","2549.5107","2017-04-19","2017-04-22","2017-04-22","Genna Serrano","Mireya Copeland","Santa Cruz Bikes","Santa Cruz","On-Time",1,"Los Angeles"
851,1139,"Gabriella Jones","Haro","Children Bicycles","Haro Shredder 20 Girls - 2017",2017,1,"209.99","209.99","0.05","199.4905","2017-04-20","2017-04-21","2017-04-22","Marcelene Boyer","Jannette David","Baldwin Bikes","Baldwin","Delay",1,"Mount Vernon"
851,1139,"Gabriella Jones","Surly","Mountain Bikes","Surly Ice Cream Truck Frameset - 2017",2017,1,"999.99","999.99","0.2","799.992","2017-04-20","2017-04-21","2017-04-22","Marcelene Boyer","Jannette David","Baldwin Bikes","Baldwin","Delay",1,"Mount Vernon"
852,13,"Lashawn Ortiz","Haro","Mountain Bikes","Haro SR 1.3 - 2017",2017,2,"1409.99","2819.98","0.07","2721.2807","2017-04-21","2017-04-23","2017-04-22","Layla Terrell","Venita Daniel","Rowlett Bikes","Rowlett","On-Time",1,"Longview"
853,883,"Gilberte Duke","Electra","Children Bicycles","Electra Sugar Skulls 1 (20-inch) - Girl's - 2017",2017,1,"299.99","299.99","0.05","284.9905","2017-04-21","2017-04-24","2017-04-24","Kali Vargas","Fabiola Jackson","Rowlett Bikes","Rowlett","On-Time",1,"El Paso"
853,883,"Gilberte Duke","Haro","Mountain Bikes","Haro SR 1.2 - 2017",2017,1,"869.99","869.99","0.2","695.992","2017-04-21","2017-04-24","2017-04-24","Kali Vargas","Fabiola Jackson","Rowlett Bikes","Rowlett","On-Time",1,"El Paso"
853,883,"Gilberte Duke","Surly","Mountain Bikes","Surly Ice Cream Truck Frameset - 2016",2016,1,"469.99","469.99","0.05","446.4905","2017-04-21","2017-04-24","2017-04-24","Kali Vargas","Fabiola Jackson","Rowlett Bikes","Rowlett","On-Time",1,"El Paso"
853,883,"Gilberte Duke","Trek","Mountain Bikes","Trek Fuel EX 5 27.5 Plus - 2017",2017,2,"2299.99","4599.98","0.2","4139.982","2017-04-21","2017-04-24","2017-04-24","Kali Vargas","Fabiola Jackson","Rowlett Bikes","Rowlett","On-Time",1,"El Paso"
853,883,"Gilberte Duke","Trek","Road Bikes","Trek Madone 9.2 - 2017",2017,2,"4999.99","9999.98","0.2","8999.982","2017-04-21","2017-04-24","2017-04-24","Kali Vargas","Fabiola Jackson","Rowlett Bikes","Rowlett","On-Time",1,"El Paso"
854,177,"Carissa Foreman","Trek","Children Bicycles","Trek Precaliber 12 Boys - 2017",2017,1,"189.99","189.99","0.1","170.991","2017-04-22","2017-04-25","2017-04-23","Marcelene Boyer","Jannette David","Baldwin Bikes","Baldwin","On-Time",1,"Maspeth"
855,775,"Kermit Hyde","Haro","Children Bicycles","Haro Shredder 20 Girls - 2017",2017,2,"209.99","419.98","0.2","377.982","2017-04-22","2017-04-23","2017-04-25","Marcelene Boyer","Jannette David","Baldwin Bikes","Baldwin","Delay",1,"Patchogue"
855,775,"Kermit Hyde","Pure Cycles","Cruisers Bicycles","Pure Cycles Western 3-Speed - Women's - 2015/2016",2016,1,"449.00","449.00","0.1","404.100","2017-04-22","2017-04-23","2017-04-25","Marcelene Boyer","Jannette David","Baldwin Bikes","Baldwin","Delay",1,"Patchogue"
855,775,"Kermit Hyde","Trek","Children Bicycles","Trek Precaliber 16 Boys - 2017",2017,1,"209.99","209.99","0.2","167.992","2017-04-22","2017-04-23","2017-04-25","Marcelene Boyer","Jannette David","Baldwin Bikes","Baldwin","Delay",1,"Patchogue"
856,477,"Arminda Weber","Haro","Mountain Bikes","Haro Flightline Two 26 Plus - 2017",2017,2,"549.99","1099.98","0.05","1072.4805","2017-04-23","2017-04-25","2017-04-26","Marcelene Boyer","Jannette David","Baldwin Bikes","Baldwin","Delay",1,"Bellmore"
857,1402,"Sandee Alvarado","Trek","Mountain Bikes","Trek X-Caliber 8 - 2017",2017,1,"999.99","999.99","0.2","799.992","2017-04-24","2017-04-25","2017-04-26","Venita Daniel","Jannette David","Baldwin Bikes","Baldwin","Delay",1,"Depew"
858,162,"Kam Wilder","Electra","Cruisers Bicycles","Electra Girl's Hawaii 1 (16-inch) - 2015/2016",2016,1,"269.99","269.99","0.07","251.0907","2017-04-25","2017-04-27","2017-04-28","Marcelene Boyer","Jannette David","Baldwin Bikes","Baldwin","Delay",1,"Newburgh"
858,162,"Kam Wilder","Haro","Mountain Bikes","Haro SR 1.2 - 2017",2017,2,"869.99","1739.98","0.2","1565.982","2017-04-25","2017-04-27","2017-04-28","Marcelene Boyer","Jannette David","Baldwin Bikes","Baldwin","Delay",1,"Newburgh"
858,162,"Kam Wilder","Heller","Mountain Bikes","Heller Shagamaw Frame - 2016",2016,1,"1320.99","1320.99","0.2","1056.792","2017-04-25","2017-04-27","2017-04-28","Marcelene Boyer","Jannette David","Baldwin Bikes","Baldwin","Delay",1,"Newburgh"
858,162,"Kam Wilder","Sun Bicycles","Cruisers Bicycles","Sun Bicycles Brickell Tandem 7 - 2017",2017,2,"749.99","1499.98","0.07","1447.4807","2017-04-25","2017-04-27","2017-04-28","Marcelene Boyer","Jannette David","Baldwin Bikes","Baldwin","Delay",1,"Newburgh"
859,644,"Valentin Mclaughlin","Electra","Cruisers Bicycles","Electra Cruiser 1 (24-Inch) - 2016",2016,1,"269.99","269.99","0.1","242.991","2017-04-25","2017-04-26","2017-04-26","Marcelene Boyer","Jannette David","Baldwin Bikes","Baldwin","On-Time",1,"Lindenhurst"
859,644,"Valentin Mclaughlin","Electra","Cruisers Bicycles","Electra Girl's Hawaii 1 (16-inch) - 2015/2016",2016,2,"269.99","539.98","0.1","512.981","2017-04-25","2017-04-26","2017-04-26","Marcelene Boyer","Jannette David","Baldwin Bikes","Baldwin","On-Time",1,"Lindenhurst"
859,644,"Valentin Mclaughlin","Haro","Mountain Bikes","Haro Flightline Two 26 Plus - 2017",2017,2,"549.99","1099.98","0.07","1061.4807","2017-04-25","2017-04-26","2017-04-26","Marcelene Boyer","Jannette David","Baldwin Bikes","Baldwin","On-Time",1,"Lindenhurst"
859,644,"Valentin Mclaughlin","Sun Bicycles","Cruisers Bicycles","Sun Bicycles Atlas X-Type - 2017",2017,2,"416.99","833.98","0.1","792.281","2017-04-25","2017-04-26","2017-04-26","Marcelene Boyer","Jannette David","Baldwin Bikes","Baldwin","On-Time",1,"Lindenhurst"
859,644,"Valentin Mclaughlin","Surly","Mountain Bikes","Surly Troll Frameset - 2017",2017,2,"832.99","1665.98","0.1","1582.681","2017-04-25","2017-04-26","2017-04-26","Marcelene Boyer","Jannette David","Baldwin Bikes","Baldwin","On-Time",1,"Lindenhurst"
860,473,"Lashawna Richardson","Electra","Children Bicycles","Electra Girl's Hawaii 1 16"" - 2017",2017,2,"299.99","599.98","0.05","584.9805","2017-04-27","2017-04-29","2017-04-28","Venita Daniel","Jannette David","Baldwin Bikes","Baldwin","On-Time",1,"Baldwin"
860,473,"Lashawna Richardson","Electra","Comfort Bicycles","Electra Townie Original 21D - 2016",2016,2,"549.99","1099.98","0.2","989.982","2017-04-27","2017-04-29","2017-04-28","Venita Daniel","Jannette David","Baldwin Bikes","Baldwin","On-Time",1,"Baldwin"
860,473,"Lashawna Richardson","Electra","Comfort Bicycles","Electra Townie Original 7D - 2015/2016",2016,1,"499.99","499.99","0.2","399.992","2017-04-27","2017-04-29","2017-04-28","Venita Daniel","Jannette David","Baldwin Bikes","Baldwin","On-Time",1,"Baldwin"
860,473,"Lashawna Richardson","Surly","Mountain Bikes","Surly Ice Cream Truck Frameset - 2016",2016,1,"469.99","469.99","0.05","446.4905","2017-04-27","2017-04-29","2017-04-28","Venita Daniel","Jannette David","Baldwin Bikes","Baldwin","On-Time",1,"Baldwin"
860,473,"Lashawna Richardson","Trek","Road Bikes","Trek Madone 9.2 - 2017",2017,2,"4999.99","9999.98","0.07","9649.9807","2017-04-27","2017-04-29","2017-04-28","Venita Daniel","Jannette David","Baldwin Bikes","Baldwin","On-Time",1,"Baldwin"
861,1177,"Charlesetta Soto","Electra","Cruisers Bicycles","Electra Girl's Hawaii 1 (16-inch) - 2015/2016",2016,2,"269.99","539.98","0.07","521.0807","2017-04-27","2017-04-29","2017-04-30","Venita Daniel","Jannette David","Baldwin Bikes","Baldwin","Delay",1,"Poughkeepsie"
861,1177,"Charlesetta Soto","Trek","Cyclocross Bicycles","Trek Boone 7 - 2017",2017,1,"3499.99","3499.99","0.2","2799.992","2017-04-27","2017-04-29","2017-04-30","Venita Daniel","Jannette David","Baldwin Bikes","Baldwin","Delay",1,"Poughkeepsie"
